candidato,retweetTimesTrust,retweetTotal,creacion,numSemana
Clara Luz Flores,3.75,15,11/05/21,20
Clara Luz Flores,3.875,31,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,5,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,43,11/05/21,20
Clara Luz Flores,0,9,11/05/21,20
Clara Luz Flores,0,83,11/05/21,20
Clara Luz Flores,0.90909091,5,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,233.4666661,1751,11/05/21,20
Clara Luz Flores,55.1428572,386,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,0,686,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,410,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,0,83,11/05/21,20
Clara Luz Flores,0,40,11/05/21,20
Clara Luz Flores,0,6,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,84,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,10.33333332,93,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,29,11/05/21,20
Clara Luz Flores,0,325,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,82,11/05/21,20
Clara Luz Flores,0,35,11/05/21,20
Clara Luz Flores,0,1062,11/05/21,20
Clara Luz Flores,0,686,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,5,11/05/21,20
Clara Luz Flores,0.230769231,1,11/05/21,20
Clara Luz Flores,0,11,11/05/21,20
Clara Luz Flores,9,36,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,119,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,0,410,11/05/21,20
Clara Luz Flores,0,284,11/05/21,20
Clara Luz Flores,0,754,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,325,11/05/21,20
Clara Luz Flores,0,550,11/05/21,20
Clara Luz Flores,55.1428572,386,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,40,11/05/21,20
Clara Luz Flores,2.466666679,37,11/05/21,20
Clara Luz Flores,0,1,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,0,3,11/05/21,20
Clara Luz Flores,0,368,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,0.916666663,11,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,550,11/05/21,20
Clara Luz Flores,2.777777775,25,11/05/21,20
Clara Luz Flores,16.64285704,233,11/05/21,20
Clara Luz Flores,0,40,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,233.4666661,1751,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,1062,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,83,11/05/21,20
Clara Luz Flores,233.4666661,1751,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,25,11/05/21,20
Clara Luz Flores,0,51,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,2.428571431,17,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,66,11/05/21,20
Clara Luz Flores,0,15,11/05/21,20
Clara Luz Flores,0.666666666,3,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,2.6,13,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,3.307692311,43,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,30,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0.166666667,1,11/05/21,20
Clara Luz Flores,0,29,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,0,9,11/05/21,20
Clara Luz Flores,233.4666661,1751,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,221,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,11.33333332,34,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,305,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0.125,1,11/05/21,20
Clara Luz Flores,0,221,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0.076923077,1,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,6.181818188,68,11/05/21,20
Clara Luz Flores,0,410,11/05/21,20
Clara Luz Flores,0,550,11/05/21,20
Clara Luz Flores,0,5,11/05/21,20
Clara Luz Flores,0,2,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,12.00000001,52,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0.166666667,1,11/05/21,20
Clara Luz Flores,10.85714287,76,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,2,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,67,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,3,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,0,3,11/05/21,20
Clara Luz Flores,0,221,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,754,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,1062,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,10.85714287,76,11/05/21,20
Clara Luz Flores,0,252,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,4,11/05/21,20
Clara Luz Flores,0,4,11/05/21,20
Clara Luz Flores,0,18,11/05/21,20
Clara Luz Flores,0,3,11/05/21,20
Clara Luz Flores,0,3,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,18.14285716,127,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,55.1428572,386,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,686,11/05/21,20
Clara Luz Flores,12.00000001,52,11/05/21,20
Clara Luz Flores,23.16666671,139,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,410,11/05/21,20
Clara Luz Flores,254.4,1272,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,754,11/05/21,20
Clara Luz Flores,254.4,1272,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,16,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0.375,3,11/05/21,20
Clara Luz Flores,12.00000001,52,11/05/21,20
Clara Luz Flores,4.333333329,13,11/05/21,20
Clara Luz Flores,0,119,11/05/21,20
Clara Luz Flores,1.888888887,17,11/05/21,20
Clara Luz Flores,0,51,11/05/21,20
Clara Luz Flores,0,210,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,21,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,4.5,36,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,0.666666666,2,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,18.75,150,11/05/21,20
Clara Luz Flores,0,29,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,318,11/05/21,20
Clara Luz Flores,0,37,11/05/21,20
Clara Luz Flores,233.4666661,1751,11/05/21,20
Clara Luz Flores,0,305,11/05/21,20
Clara Luz Flores,1,2,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,5.999999994,27,11/05/21,20
Clara Luz Flores,1.333333336,8,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,1062,11/05/21,20
Clara Luz Flores,18.14285716,127,11/05/21,20
Clara Luz Flores,10.85714287,76,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,6,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,43,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,612,11/05/21,20
Clara Luz Flores,0.888888888,8,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,10.85714287,76,11/05/21,20
Clara Luz Flores,1.333333336,8,11/05/21,20
Clara Luz Flores,0,686,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,311,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,18.75,150,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,254.4,1272,11/05/21,20
Clara Luz Flores,0,612,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,0,246,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0.428571429,3,11/05/21,20
Clara Luz Flores,0.083333333,1,11/05/21,20
Clara Luz Flores,233.4666661,1751,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,612,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,5,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,1359,11/05/21,20
Clara Luz Flores,11.81818183,130,11/05/21,20
Clara Luz Flores,0,1,11/05/21,20
Clara Luz Flores,0,311,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0.4,4,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,44.00000004,308,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0.133333333,1,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,2.833333339,17,11/05/21,20
Clara Luz Flores,4.200000021,63,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,1,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,325,11/05/21,20
Clara Luz Flores,0,246,11/05/21,20
Clara Luz Flores,12.00000001,52,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,410,11/05/21,20
Clara Luz Flores,0.5,1,11/05/21,20
Clara Luz Flores,0.5,1,11/05/21,20
Clara Luz Flores,0,1062,11/05/21,20
Clara Luz Flores,0,221,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,5.375,43,11/05/21,20
Clara Luz Flores,0,1,11/05/21,20
Clara Luz Flores,0,1,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,233.4666661,1751,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,1,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,1062,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,243,11/05/21,20
Clara Luz Flores,254.4,1272,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0.4,2,11/05/21,20
Clara Luz Flores,0,550,11/05/21,20
Clara Luz Flores,0,612,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,1.81818182,20,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,243,11/05/21,20
Clara Luz Flores,0,226,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,13.5,54,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,18.75,150,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,5.999999994,27,11/05/21,20
Clara Luz Flores,23.16666671,139,11/05/21,20
Clara Luz Flores,0,410,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0.153846154,2,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,311,11/05/21,20
Clara Luz Flores,254.4,1272,11/05/21,20
Clara Luz Flores,0,226,11/05/21,20
Clara Luz Flores,0,1,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0.181818182,2,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,243,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,243,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,1118,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,6.2,31,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,40.16666651,482,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,152,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,612,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,12.00000001,52,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,1359,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,1,11/05/21,20
Clara Luz Flores,0,1,11/05/21,20
Clara Luz Flores,29.99999988,360,11/05/21,20
Clara Luz Flores,0,284,11/05/21,20
Clara Luz Flores,0,56,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,612,11/05/21,20
Clara Luz Flores,44.00000004,308,11/05/21,20
Clara Luz Flores,0,1016,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,56,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,13.5,54,11/05/21,20
Clara Luz Flores,1.941176468,11,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,754,11/05/21,20
Clara Luz Flores,0,686,11/05/21,20
Clara Luz Flores,0,311,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,311,11/05/21,20
Clara Luz Flores,40.16666651,482,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,1359,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,27.69230772,120,11/05/21,20
Clara Luz Flores,10.72727274,59,11/05/21,20
Clara Luz Flores,4.333333316,52,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,19.45454547,214,11/05/21,20
Clara Luz Flores,0.857142852,12,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,325,11/05/21,20
Clara Luz Flores,0,4,11/05/21,20
Clara Luz Flores,0,311,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,252,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,21,11/05/21,20
Clara Luz Flores,0,5,11/05/21,20
Clara Luz Flores,19.45454547,214,11/05/21,20
Clara Luz Flores,0,305,11/05/21,20
Clara Luz Flores,0,311,11/05/21,20
Clara Luz Flores,0,1359,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,40,11/05/21,20
Clara Luz Flores,0,1359,11/05/21,20
Clara Luz Flores,0,1062,11/05/21,20
Clara Luz Flores,5.928571393,83,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,29.99999988,360,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,1359,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,221,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,3.000000003,21,11/05/21,20
Clara Luz Flores,0.857142852,12,11/05/21,20
Clara Luz Flores,254.4,1272,11/05/21,20
Clara Luz Flores,0,1626,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,10.72727274,59,11/05/21,20
Clara Luz Flores,0,1118,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,34,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,0,34,11/05/21,20
Clara Luz Flores,0,34,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,233.4666661,1751,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,0,34,11/05/21,20
Clara Luz Flores,0,56,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,6,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,0,34,11/05/21,20
Clara Luz Flores,0,2,11/05/21,20
Clara Luz Flores,0,7,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,124.625,1994,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,3.777777774,34,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,50,11/05/21,20
Clara Luz Flores,1.363636365,15,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,398,1990,11/05/21,20
Clara Luz Flores,398,1990,11/05/21,20
Clara Luz Flores,0,589,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,311,11/05/21,20
Clara Luz Flores,0,1359,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,2.75,11,11/05/21,20
Clara Luz Flores,0,550,11/05/21,20
Clara Luz Flores,0,281,11/05/21,20
Clara Luz Flores,2.999999997,9,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,125.0625,667,11/05/21,20
Clara Luz Flores,0,754,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0,612,11/05/21,20
Clara Luz Flores,0,686,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,2.666666664,8,11/05/21,20
Clara Luz Flores,233.4666661,1751,11/05/21,20
Clara Luz Flores,0,1738,11/05/21,20
Clara Luz Flores,0.3,3,11/05/21,20
Clara Luz Flores,22.2727273,245,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0.571428572,4,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,1359,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,1118,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,100.2,1002,11/05/21,20
Clara Luz Flores,0,221,11/05/21,20
Clara Luz Flores,1.285714287,9,11/05/21,20
Clara Luz Flores,398,1990,11/05/21,20
Clara Luz Flores,0,243,11/05/21,20
Clara Luz Flores,0.444444444,4,11/05/21,20
Clara Luz Flores,0,40,11/05/21,20
Clara Luz Flores,1013.769232,4393,11/05/21,20
Clara Luz Flores,0,252,11/05/21,20
Clara Luz Flores,0,221,11/05/21,20
Clara Luz Flores,0,3219,11/05/21,20
Clara Luz Flores,10.72727274,59,11/05/21,20
Clara Luz Flores,0,12,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,0,3,11/05/21,20
Clara Luz Flores,0,1062,11/05/21,20
Clara Luz Flores,0,0,11/05/21,20
Clara Luz Flores,0,612,11/05/21,20
Clara Luz Flores,273.125,2185,11/05/21,20
Clara Luz Flores,0,2563,11/05/21,20
Clara Luz Flores,376,1504,11/05/21,20
